Timestamp,Pose,Calibration_Valid,Combined_Eye_Gaze_Valid,Combined_Eye_Gaze_Origin,Combined_Eye_Gaze_Direction,Left_Eye_Gaze_Valid,Left_Eye_Gaze_Origin,Left_Eye_Gaze_Direction,Right_Eye_Gaze_Valid,Right_Eye_Gaze_Origin,Right_Eye_Gaze_Direction,Left_Eye_Openness_Valid,Left_Eye_Openness,Right_Eye_Openness_Valid,Right_Eye_Openness,Vergence_Distance_Valid,Vergence_Distance,Target
38001111519,"[[ 0.15198141 -0.9873993   0.04409441  0.        ]
 [-0.5863071  -0.05414951  0.808277    0.        ]
 [-0.7957045  -0.14869592 -0.5871489   0.        ]
 [-0.14334685  0.02921265  0.02551246  1.        ]]",True,True,[ 0.04005042 -0.03405984 -0.03875462],[0.04537673 0.4983589  0.8657825 ],True,[ 0.03966719 -0.01320729 -0.03931672],[0.04417891 0.4802585  0.8760137 ],True,[ 0.04080989 -0.07313488 -0.03781141],[0.04198815 0.536885   0.8426098 ],False,0.0,False,0.0,False,0.0,False
38001222632,"[[ 0.1519152  -0.9874146   0.0439823   0.        ]
 [-0.586599   -0.0542562   0.8080584   0.        ]
 [-0.7955022  -0.14855638 -0.58745885  0.        ]
 [-0.14332542  0.02919053  0.02546945  1.        ]]",True,True,[ 0.04004292 -0.03338836 -0.03877628],[0.04533959 0.4983373  0.86579686],True,[ 0.03968292 -0.0131918  -0.03934707],[0.04639876 0.48146716 0.8752351 ],True,[ 0.04084989 -0.07312752 -0.03776923],[0.04392018 0.5368898  0.8425085 ],False,0.0,False,0.0,False,0.0,False
38001333743,"[[ 0.15242624 -0.98732716  0.04417804  0.        ]
 [-0.58682364 -0.05444694  0.8078824   0.        ]
 [-0.79523873 -0.14906731 -0.58768606  0.        ]
 [-0.14329682  0.02912015  0.02544013  1.        ]]",True,True,[ 0.04005584 -0.03383967 -0.03876547],[0.04426011 0.49854025 0.8657359 ],True,[ 0.03967676 -0.01317971 -0.03932432],[0.04341799 0.47899354 0.87674403],True,[ 0.04084515 -0.07312284 -0.03773396],[0.04122408 0.53358215 0.8447431 ],False,0.0,False,0.0,False,0.0,False
38001444856,"[[ 0.15296447 -0.9872384   0.04429898  0.        ]
 [-0.5870341  -0.05471301  0.80771136  0.        ]
 [-0.7949798  -0.14955622 -0.58791184  0.        ]
 [-0.14326623  0.02904622  0.02542102  1.        ]]",True,True,[ 0.04007603 -0.03490186 -0.03873554],[0.04273608 0.4997676  0.8651046 ],True,[ 0.03967373 -0.01324301 -0.03922563],[0.04127536 0.4724427  0.88039434],True,[ 0.04081131 -0.07312941 -0.03776573],[0.03933886 0.5340952  0.8445085 ],False,0.0,False,0.0,False,0.0,False
38001555969,"[[ 0.15319598 -0.9872073   0.04418874  0.        ]
 [-0.5872437  -0.05498242  0.80754054  0.        ]
 [-0.7947803  -0.14966145 -0.5881543   0.        ]
 [-0.14325199  0.02896971  0.02541968  1.        ]]",True,True,[ 0.04007984 -0.03528669 -0.0387239 ],[0.04269838 0.50121033 0.8642714 ],True,[ 0.03967896 -0.01320812 -0.03927203],[0.04419697 0.4774343  0.87755525],True,[ 0.04081401 -0.07312927 -0.0377714 ],[0.04198554 0.5349082  0.8438664 ],False,0.0,False,0.0,False,0.0,False
38001667081,"[[ 0.15336949 -0.9871862   0.044058    0.        ]
 [-0.58741784 -0.05522728  0.8073971   0.        ]
 [-0.7946181  -0.14971054 -0.588361    0.        ]
 [-0.14322689  0.02890353  0.02542147  1.        ]]",True,False,[ 0.04007984 -0.03528669 -0.0387239 ],[0.04269838 0.50121033 0.8642714 ],True,[ 0.03967144 -0.01322646 -0.03926657],[0.0396826  0.47968876 0.8765409 ],True,[ 0.04083698 -0.07311987 -0.03776035],[0.03777061 0.5401787  0.8407023 ],False,0.0,False,0.0,False,0.0,False
38001778192,"[[ 0.15376496 -0.98712075  0.04414555  0.        ]
 [-0.5876272  -0.0554347   0.8072305   0.        ]
 [-0.79438686 -0.15006483 -0.588583    0.        ]
 [-0.14319365  0.02883128  0.02541679  1.        ]]",True,True,[ 0.04010273 -0.03663525 -0.0386867 ],[0.04216992 0.503519   0.86295444],True,[ 0.03967492 -0.01319388 -0.03931683],[0.04270361 0.48178965 0.87524575],True,[ 0.04084569 -0.07312077 -0.03774694],[0.04054787 0.5382287  0.8418229 ],False,0.0,False,0.0,False,0.0,False
38001889306,"[[ 0.15432829 -0.9870242   0.04433835  0.        ]
 [-0.587872   -0.05566478  0.8070364   0.        ]
 [-0.7940964  -0.15061375 -0.5888345   0.        ]
 [-0.14318117  0.02873198  0.02542076  1.        ]]",True,True,[ 0.04009511 -0.03621071 -0.03870174],[0.0410217 0.5044854 0.8624452],True,[ 0.0396806  -0.0132036  -0.03928921],[0.04023819 0.48404795 0.8741159 ],True,[ 0.04081506 -0.07314114 -0.03783587],[0.03821125 0.5398226  0.8409112 ],False,0.0,False,0.0,False,0.0,False
38002000418,"[[ 0.15492612 -0.98692155  0.04454017  0.        ]
 [-0.58819366 -0.0559237   0.8067843   0.        ]
 [-0.7937419  -0.15119022 -0.589165    0.        ]
 [-0.14316085  0.02862464  0.02540666  1.        ]]",True,False,[ 0.04009511 -0.03621071 -0.03870174],[0.0410217 0.5044854 0.8624452],True,[ 0.03975265 -0.01313442 -0.03937373],[0.05171397 0.4834263  0.87385625],True,[ 0.04090408 -0.07306313 -0.03779737],[0.04910504 0.5397176  0.8404128 ],False,0.0,False,0.0,False,0.0,False
38002111529,"[[ 0.15567648 -0.98679125  0.04480988  0.        ]
 [-0.588604   -0.05623722  0.80646324  0.        ]
 [-0.79329085 -0.15192264 -0.5895841   0.        ]
 [-0.14313377  0.02850918  0.02537188  1.        ]]",True,False,[ 0.04009511 -0.03621071 -0.03870174],[0.0410217 0.5044854 0.8624452],True,[ 0.03979775 -0.01316563 -0.03933682],[0.06485834 0.47860813 0.8756298 ],True,[ 0.04094097 -0.07308962 -0.03783808],[0.06211797 0.5353357  0.84235203],False,0.0,False,0.0,False,0.0,False
38002222642,"[[ 0.15661758 -0.98662746  0.04513091  0.        ]
 [-0.5891074  -0.05664325  0.8060668   0.        ]
 [-0.79273146 -0.15283108 -0.59010077  0.        ]
 [-0.14311734  0.02836173  0.02531901  1.        ]]",True,False,[ 0.04009511 -0.03621071 -0.03870174],[0.0410217 0.5044854 0.8624452],True,[ 0.03980182 -0.01320487 -0.03929652],[0.06730611 0.47748706 0.876057  ],True,[ 0.040937   -0.07309144 -0.03782986],[0.06400776 0.53870755 0.84005785],False,0.0,False,0.0,False,0.0,False
38002333755,"[[ 0.15776527 -0.98642665  0.0455265   0.        ]
 [-0.58977896 -0.05714893  0.8055401   0.        ]
 [-0.79200435 -0.15393686 -0.5907898   0.        ]
 [-0.1430977   0.02820912  0.02523917  1.        ]]",True,True,[ 0.04010912 -0.03598649 -0.03871604],[0.04926746 0.50315183 0.8627925 ],True,[ 0.0397969  -0.01319166 -0.03931734],[0.06626625 0.48051408 0.8744799 ],True,[ 0.04092472 -0.07309791 -0.03783401],[0.06298287 0.5394447  0.8396622 ],False,0.0,False,0.0,False,0.0,False
38002444869,"[[ 0.15903485 -0.9862027   0.0459573   0.        ]
 [-0.590678   -0.05774689  0.8048384   0.        ]
 [-0.79108    -0.15514332 -0.591712    0.        ]
 [-0.14307997  0.02807335  0.02512541  1.        ]]",True,True,[ 0.04013505 -0.03021392 -0.03883704],[0.06736858 0.4982146  0.8644326 ],True,[ 0.03982591 -0.0132351  -0.03922446],[0.06823345 0.47999844 0.87461174],True,[ 0.04091599 -0.07310645 -0.03785834],[0.06505276 0.54326487 0.83703727],False,0.0,False,0.0,False,0.0,False
38002555981,"[[ 0.1601373  -0.9860172   0.0461112   0.        ]
 [-0.5917922  -0.0585146   0.8039641   0.        ]
 [-0.79002416 -0.15603298 -0.59288776  0.        ]
 [-0.1430849   0.02795577  0.02499837  1.        ]]",True,False,[ 0.04013505 -0.03021392 -0.03883704],[0.06736858 0.4982146  0.8644326 ],True,[ 0.03977219 -0.01317121 -0.0393136 ],[0.060704   0.48219463 0.8739584 ],True,[ 0.04090998 -0.07308686 -0.03780011],[0.0578765  0.54014164 0.8395818 ],False,0.0,False,0.0,False,0.0,False
38002667093,"[[ 0.16092563 -0.9859      0.04587194  0.        ]
 [-0.59297854 -0.05942714  0.8030224   0.        ]
 [-0.7889737  -0.15642792 -0.5941808   0.        ]
 [-0.14310431  0.02787254  0.02485886  1.        ]]",True,True,[ 0.04025484 -0.0375138  -0.03868107],[0.06309381 0.5060075  0.8602184 ],True,[ 0.03977771 -0.01316495 -0.0393098 ],[0.05645921 0.48788503 0.87108016],True,[ 0.04090727 -0.07305504 -0.03782487],[0.05389482 0.5486989  0.834281  ],False,0.0,False,0.0,False,0.0,False
38002778205,"[[ 0.16166967 -0.9857987   0.04542822  0.        ]
 [-0.59410274 -0.06046832  0.80211294  0.        ]
 [-0.787975   -0.15666625 -0.5954416   0.        ]
 [-0.14313558  0.02780864  0.02473214  1.        ]]",True,True,[ 0.04037404 -0.04443609 -0.03852383],[0.05499617 0.52308947 0.8505014 ],True,[ 0.03978803 -0.01317326 -0.03930214],[0.05645769 0.4884026  0.8707901 ],True,[ 0.04090985 -0.07302044 -0.0378122 ],[0.05358216 0.5540644  0.8307476 ],False,0.0,False,0.0,False,0.0,False
38002889317,"[[ 0.16259772 -0.9856721   0.04486206  0.        ]
 [-0.5949825  -0.06167555  0.80136883  0.        ]
 [-0.78712    -0.15699288 -0.596486    0.        ]
 [-0.14318037  0.02773361  0.02464762  1.        ]]",True,True,[ 0.04033127 -0.04266381 -0.03857419],[0.05415405 0.5200463  0.8524195 ],True,[ 0.03975061 -0.01312442 -0.03936685],[0.05372118 0.48522928 0.8727351 ],True,[ 0.04091045 -0.07299855 -0.03776626],[0.05120387 0.5473522  0.8353345 ],False,0.0,False,0.0,False,0.0,False
