Timestamp,time_difference,gaze_velocity,is_fixation_int,fixation_event,fixation_duration,fixation_dispersion,is_saccade_int,saccade_event,saccade_duration,saccade_dispersion,gaze_acceleration,event,fixation_x_mean,fixation_x_std,fixation_y_mean,fixation_y_std,saccade_x_mean,saccade_x_std,saccade_y_mean,saccade_y_std,fixation_x_skew,fixation_y_skew,fixation_x_kurt,fixation_y_kurt,saccade_amplitude,k_coefficient,fixation_path_length,saccade_path_length,fixation_angular_displacement_centroid,angular_displacement_last_sample,saccadic_ratio,angular_displacement_saccade_point,saccade_gaze_velocity_mean,saccade_gaze_velocity_median,saccade_gaze_velocity_max,saccade_gaze_velocity_std_dev,saccade_gaze_velocity_skew,saccade_gaze_velocity_kurtosis,saccade_gaze_acceleration_mean,saccade_gaze_acceleration_median,saccade_gaze_acceleration_max,saccade_gaze_acceleration_std_dev,saccade_gaze_acceleration_skew,saccade_gaze_acceleration_kurtosis,saccade_gaze_velocity_x_mean,saccade_gaze_velocity_x_median,saccade_gaze_velocity_x_max,saccade_gaze_velocity_x_std_dev,saccade_gaze_velocity_x_skew,saccade_gaze_velocity_x_kurtosis,saccade_gaze_velocity_y_mean,saccade_gaze_velocity_y_median,saccade_gaze_velocity_y_max,saccade_gaze_velocity_y_std_dev,saccade_gaze_velocity_x_skew,saccade_gaze_velocity_y_kurtosis,saccade_gaze_acceleration_x_mean,saccade_gaze_acceleration_x_median,saccade_gaze_acceleration_x_max,saccade_gaze_acceleration_x_std_dev,saccade_gaze_acceleration_x_skew,saccade_gaze_acceleration_x_kurtosis,saccade_gaze_acceleration_y_mean,saccade_gaze_acceleration_y_median,saccade_gaze_acceleration_y_max,saccade_gaze_acceleration_y_std_dev,saccade_gaze_acceleration_y_skew,saccade_gaze_acceleration_y_kurtosis,fixation_velocity_mean,transition_int,dispersion
36811686094,0.011111200000000002,0.4435157826765698,1,107.0,0.5300480000000001,0.0018452762103825194,0,0,0.0,0.0,-190.53088814526453,fixation,-0.016737978659710412,0.0009825183244557326,0.00999871811396256,2.4410345518908022e-05,0.0,0.0,0.0,0.0,-0.17046577840102958,-0.5305302014005557,-1.531229724514142,0.4123047984171193,0.0,5.475241743480351,0.0,0.0,0.1732685733232836,58.77755771397312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.343086548636057,1,89.99846390792386
36811797206,0.011111500000000002,2.260859275750849,1,107.0,0.5300480000000001,0.0018452762103825194,0,0,0.0,0.0,163.55518994503703,fixation,-0.016737978659710412,0.0009825183244557326,0.00999871811396256,2.4410345518908022e-05,0.0,0.0,0.0,0.0,-0.17046577840102958,-0.5305302014005557,-1.531229724514142,0.4123047984171193,0.0,5.324455588769717,0.0,0.0,0.1732685733232836,58.77755771397312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.343086548636057,1,89.99876736846416
36811908321,0.022222500000000003,0.47584090745313234,1,107.0,0.5300480000000001,0.0018452762103825194,0,0,0.0,0.0,-80.32482251311583,fixation,-0.016737978659710412,0.0009825183244557326,0.00999871811396256,2.4410345518908022e-05,0.0,0.0,0.0,0.0,-0.17046577840102958,-0.5305302014005557,-1.531229724514142,0.4123047984171193,0.0,5.202039483358614,0.0,0.0,0.1732685733232836,58.77755771397312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.343086548636057,1,89.99877884193857
36812130546,0.0111114,0.9977883957568184,1,107.0,0.5300480000000001,0.0018452762103825194,0,0,0.0,0.0,46.97405262196357,fixation,-0.016737978659710412,0.0009825183244557326,0.00999871811396256,2.4410345518908022e-05,0.0,0.0,0.0,0.0,-0.17046577840102958,-0.5305302014005557,-1.531229724514142,0.4123047984171193,0.0,5.071977620370158,0.0,0.0,0.1732685733232836,58.77755771397312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.343086548636057,1,89.99927006667755
36812241660,0.011111200000000002,4.858391805977129,1,107.0,0.5300480000000001,0.0018452762103825194,0,0,0.0,0.0,347.4515273076094,fixation,-0.016737978659710412,0.0009825183244557326,0.00999871811396256,2.4410345518908022e-05,0.0,0.0,0.0,0.0,-0.17046577840102958,-0.5305302014005557,-1.531229724514142,0.4123047984171193,0.0,4.951195402020027,0.0,0.0,0.1732685733232836,58.77755771397312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.343086548636057,1,89.99946334910712
36812352772,0.011111200000000002,1.3035005571649503,1,107.0,0.5300480000000001,0.0018452762103825194,0,0,0.0,0.0,-319.93765289187286,fixation,-0.016737978659710412,0.0009825183244557326,0.00999871811396256,2.4410345518908022e-05,0.0,0.0,0.0,0.0,-0.17046577840102958,-0.5305302014005557,-1.531229724514142,0.4123047984171193,0.0,4.825802450385031,0.0,0.0,0.1732685733232836,58.77755771397312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.343086548636057,1,89.99962422226923
36812463884,0.011111600000000001,2.197994606712353,1,107.0,0.5300480000000001,0.0018452762103825194,0,0,0.0,0.0,80.50092241867979,fixation,-0.016737978659710412,0.0009825183244557326,0.00999871811396256,2.4410345518908022e-05,0.0,0.0,0.0,0.0,-0.17046577840102958,-0.5305302014005557,-1.531229724514142,0.4123047984171193,0.0,4.709416238165763,0.0,0.0,0.1732685733232836,58.77755771397312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.343086548636057,1,89.99975154133911
36812575000,0.0111111,0.3882407793404075,1,107.0,0.5300480000000001,0.0018452762103825194,0,0,0.0,0.0,-162.8780073414824,fixation,-0.016737978659710412,0.0009825183244557326,0.00999871811396256,2.4410345518908022e-05,0.0,0.0,0.0,0.0,-0.17046577840102958,-0.5305302014005557,-1.531229724514142,0.4123047984171193,0.0,4.6009957216930175,0.0,0.0,0.1732685733232836,58.77755771397312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.343086548636057,1,89.99984580274764
36812686111,0.011111300000000001,1.8404938840122087,1,107.0,0.5300480000000001,0.0018452762103825194,0,0,0.0,0.0,130.70055751098442,fixation,-0.016737978659710412,0.0009825183244557326,0.00999871811396256,2.4410345518908022e-05,0.0,0.0,0.0,0.0,-0.17046577840102958,-0.5305302014005557,-1.531229724514142,0.4123047984171193,0.0,4.499661097943684,0.0,0.0,0.1732685733232836,58.77755771397312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.343086548636057,1,89.99990698159314
36812797224,0.011111300000000001,0.2962576799690368,1,107.0,0.5300480000000001,0.0018452762103825194,0,0,0.0,0.0,-138.97889572265817,fixation,-0.016737978659710412,0.0009825183244557326,0.00999871811396256,2.4410345518908022e-05,0.0,0.0,0.0,0.0,-0.17046577840102958,-0.5305302014005557,-1.531229724514142,0.4123047984171193,0.0,4.404663039466117,0.0,0.0,0.1732685733232836,58.77755771397312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.343086548636057,1,89.99993571357794
36812908337,0.0111114,2.0243569646858415,1,107.0,0.5300480000000001,0.0018452762103825194,0,0,0.0,0.0,155.524891977321,fixation,-0.016737978659710412,0.0009825183244557326,0.00999871811396256,2.4410345518908022e-05,0.0,0.0,0.0,0.0,-0.17046577840102958,-0.5305302014005557,-1.531229724514142,0.4123047984171193,0.0,4.315358813917585,0.0,0.0,0.1732685733232836,58.77755771397312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.343086548636057,1,89.9999313385061
36813019451,0.0111111,1.6431561154076588,1,107.0,0.5300480000000001,0.0018452762103825194,0,0,0.0,0.0,-34.30811074314718,fixation,-0.016737978659710412,0.0009825183244557326,0.00999871811396256,2.4410345518908022e-05,0.0,0.0,0.0,0.0,-0.17046577840102958,-0.5305302014005557,-1.531229724514142,0.4123047984171193,0.0,4.2311935383338835,0.0,0.0,0.1732685733232836,58.77755771397312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.343086548636057,1,89.99989445453141
36813130562,0.011111600000000001,1.959829474972517,1,107.0,0.5300480000000001,0.0018452762103825194,0,0,0.0,0.0,28.499348389508086,fixation,-0.016737978659710412,0.0009825183244557326,0.00999871811396256,2.4410345518908022e-05,0.0,0.0,0.0,0.0,-0.17046577840102958,-0.5305302014005557,-1.531229724514142,0.4123047984171193,0.0,4.1516853121987305,0.0,0.0,0.1732685733232836,58.77755771397312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.343086548636057,1,89.99982598694557
36813241678,0.011111300000000001,4.008938541669045,1,107.0,0.5300480000000001,0.0018452762103825194,0,0,0.0,0.0,184.4166809191119,fixation,-0.016737978659710412,0.0009825183244557326,0.00999871811396256,2.4410345518908022e-05,0.0,0.0,0.0,0.0,-0.17046577840102958,-0.5305302014005557,-1.531229724514142,0.4123047984171193,0.0,4.076413315025196,0.0,0.0,0.1732685733232836,58.77755771397312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.343086548636057,1,89.99972551841435
36813352791,0.011111200000000002,3.333977162740284,1,107.0,0.5300480000000001,0.0018452762103825194,0,0,0.0,0.0,-60.746038135283435,fixation,-0.016737978659710412,0.0009825183244557326,0.00999871811396256,2.4410345518908022e-05,0.0,0.0,0.0,0.0,-0.17046577840102958,-0.5305302014005557,-1.531229724514142,0.4123047984171193,0.0,4.00500819415563,0.0,0.0,0.1732685733232836,58.77755771397312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.343086548636057,0,89.99959330306025
36813463903,0.0111114,1.225849751907314,1,107.0,0.5300480000000001,0.0018452762103825194,0,0,0.0,0.0,-189.72653408508108,fixation,-0.016737978659710412,0.0009825183244557326,0.00999871811396256,2.4410345518908022e-05,0.0,0.0,0.0,0.0,-0.17046577840102958,-0.5305302014005557,-1.531229724514142,0.4123047984171193,0.0,3.938541514516178,0.0,0.0,0.1732685733232836,58.77755771397312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.343086548636057,0,89.99942900443331
36813575017,0.011111200000000002,1.3633411989802215,1,107.0,0.5300480000000001,0.0018452762103825194,0,0,0.0,0.0,12.374131243511735,fixation,-0.016737978659710412,0.0009825183244557326,0.00999871811396256,2.4410345518908022e-05,0.0,0.0,0.0,0.0,-0.17046577840102958,-0.5305302014005557,-1.531229724514142,0.4123047984171193,0.0,3.8739914295573414,0.0,0.0,0.1732685733232836,58.77755771397312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.343086548636057,0,89.99923093432926
36813686129,0.0111114,2.250500268740295,1,107.0,0.5300480000000001,0.0018452762103825194,0,0,0.0,0.0,79.84224038015672,fixation,-0.016737978659710412,0.0009825183244557326,0.00999871811396256,2.4410345518908022e-05,0.0,0.0,0.0,0.0,-0.17046577840102958,-0.5305302014005557,-1.531229724514142,0.4123047984171193,0.0,3.8124307604466137,0.0,0.0,0.1732685733232836,58.77755771397312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.343086548636057,0,89.99900009545763
36813797243,0.011111300000000001,2.551898950814127,1,107.0,0.5300480000000001,0.0018452762103825194,0,0,0.0,0.0,27.125420254500543,fixation,-0.016737978659710412,0.0009825183244557326,0.00999871811396256,2.4410345518908022e-05,0.0,0.0,0.0,0.0,-0.17046577840102958,-0.5305302014005557,-1.531229724514142,0.4123047984171193,0.0,3.7536312651641253,0.0,0.0,0.1732685733232836,58.77755771397312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.343086548636057,0,89.9987374874323
36813908356,0.011111200000000002,4.83255415845866,1,107.0,0.5300480000000001,0.0018452762103825194,0,0,0.0,0.0,205.25732662939495,fixation,-0.016737978659710412,0.0009825183244557326,0.00999871811396256,2.4410345518908022e-05,0.0,0.0,0.0,0.0,-0.17046577840102958,-0.5305302014005557,-1.531229724514142,0.4123047984171193,0.0,3.697388421808745,0.0,0.0,0.1732685733232836,58.77755771397312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.343086548636057,0,89.9987374874323
36814019468,0.022222600000000002,1.0796349185249845,1,107.0,0.5300480000000001,0.0018452762103825194,0,0,0.0,0.0,-168.87849486260274,fixation,-0.016737978659710412,0.0009825183244557326,0.00999871811396256,2.4410345518908022e-05,0.0,0.0,0.0,0.0,-0.17046577840102958,-0.5305302014005557,-1.531229724514142,0.4123047984171193,0.0,3.6385202202456948,0.0,0.0,0.1732685733232836,58.77755771397312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.343086548636057,0,89.99844296801808
36814241694,0.0111114,2.191923811812604,1,107.0,0.5300480000000001,0.0018452762103825194,0,0,0.0,0.0,100.10339770754534,fixation,-0.016737978659710412,0.0009825183244557326,0.00999871811396256,2.4410345518908022e-05,0.0,0.0,0.0,0.0,-0.17046577840102958,-0.5305302014005557,-1.531229724514142,0.4123047984171193,0.0,3.585346580782701,0.0,0.0,0.1732685733232836,58.77755771397312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.343086548636057,0,89.99775281419178
36814352808,0.011111300000000001,1.5268397390088428,1,107.0,0.5300480000000001,0.0018452762103825194,0,0,0.0,0.0,-59.85654899100564,fixation,-0.016737978659710412,0.0009825183244557326,0.00999871811396256,2.4410345518908022e-05,0.0,0.0,0.0,0.0,-0.17046577840102958,-0.5305302014005557,-1.531229724514142,0.4123047984171193,0.0,3.5343495651542414,0.0,0.0,0.1732685733232836,58.77755771397312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.343086548636057,0,89.99735814438617
36814463921,0.011111200000000002,2.516641807596891,1,107.0,0.5300480000000001,0.0018452762103825194,0,0,0.0,0.0,89.08147352113616,fixation,-0.016737978659710412,0.0009825183244557326,0.00999871811396256,2.4410345518908022e-05,0.0,0.0,0.0,0.0,-0.17046577840102958,-0.5305302014005557,-1.531229724514142,0.4123047984171193,0.0,3.4853811517333195,0.0,0.0,0.1732685733232836,58.77755771397312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.343086548636057,0,89.99693096078485
36814575033,0.011111300000000001,1.1374068772505876,1,107.0,0.5300480000000001,0.0018452762103825194,0,0,0.0,0.0,-124.12903353759715,fixation,-0.016737978659710412,0.0009825183244557326,0.00999871811396256,2.4410345518908022e-05,0.0,0.0,0.0,0.0,-0.17046577840102958,-0.5305302014005557,-1.531229724514142,0.4123047984171193,0.0,3.4383070686717896,0.0,0.0,0.1732685733232836,58.77755771397312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.343086548636057,0,89.99647260404929
36814686146,0.011111300000000001,1.9187840959137086,1,107.0,0.5300480000000001,0.0018452762103825194,0,0,0.0,0.0,70.3227541928596,fixation,-0.016737978659710412,0.0009825183244557326,0.00999871811396256,2.4410345518908022e-05,0.0,0.0,0.0,0.0,-0.17046577840102958,-0.5305302014005557,-1.531229724514142,0.4123047984171193,0.0,3.3930051927149454,0.0,0.0,0.1732685733232836,58.77755771397312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.343086548636057,0,89.9961412110736
36814797259,0.0111114,1.4849443661765294,1,107.0,0.5300480000000001,0.0018452762103825194,0,0,0.0,0.0,-39.044560517772666,fixation,-0.016737978659710412,0.0009825183244557326,0.00999871811396256,2.4410345518908022e-05,0.0,0.0,0.0,0.0,-0.17046577840102958,-0.5305302014005557,-1.531229724514142,0.4123047984171193,0.0,3.3493641702610986,0.0,0.0,0.1732685733232836,58.77755771397312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.343086548636057,0,89.99663207480894
36814908373,0.011111200000000002,0.4320051734126144,1,107.0,0.5300480000000001,0.0018452762103825194,0,0,0.0,0.0,-94.76376923859841,fixation,-0.016737978659710412,0.0009825183244557326,0.00999871811396256,2.4410345518908022e-05,0.0,0.0,0.0,0.0,-0.17046577840102958,-0.5305302014005557,-1.531229724514142,0.4123047984171193,0.0,3.304129446722156,0.0,0.0,0.1732685733232836,58.77755771397312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.343086548636057,0,89.9970910284806
36815019485,0.011111500000000002,3.976743987945583,1,107.0,0.5300480000000001,0.0018452762103825194,0,0,0.0,0.0,319.01532777149515,fixation,-0.016737978659710412,0.0009825183244557326,0.00999871811396256,2.4410345518908022e-05,0.0,0.0,0.0,0.0,-0.17046577840102958,-0.5305302014005557,-1.531229724514142,0.4123047984171193,0.0,3.260353041706098,0.0,0.0,0.1732685733232836,58.77755771397312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.343086548636057,0,89.99744041550385
36815130600,0.011111300000000001,1.8854569810019948,1,107.0,0.5300480000000001,0.0018452762103825194,0,0,0.0,0.0,-188.21263101019576,fixation,-0.016737978659710412,0.0009825183244557326,0.00999871811396256,2.4410345518908022e-05,0.0,0.0,0.0,0.0,-0.17046577840102958,-0.5305302014005557,-1.531229724514142,0.4123047984171193,0.0,3.2179491869080312,0.0,0.0,0.1732685733232836,58.77755771397312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.343086548636057,0,89.99767188368675
36815241713,0.011111200000000002,1.972890717454348,1,107.0,0.5300480000000001,0.0018452762103825194,0,0,0.0,0.0,7.868973328925155,fixation,-0.016737978659710412,0.0009825183244557326,0.00999871811396256,2.4410345518908022e-05,0.0,0.0,0.0,0.0,-0.17046577840102958,-0.5305302014005557,-1.531229724514142,0.4123047984171193,0.0,3.1800148501947216,0.0,0.0,0.1732685733232836,58.77755771397312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.343086548636057,0,89.99779874957824
36815352825,0.011111300000000001,2.6055004526384193,1,107.0,0.5300480000000001,0.0018452762103825194,0,0,0.0,0.0,56.93390829012549,fixation,-0.016737978659710412,0.0009825183244557326,0.00999871811396256,2.4410345518908022e-05,0.0,0.0,0.0,0.0,-0.17046577840102958,-0.5305302014005557,-1.531229724514142,0.4123047984171193,0.0,3.143309451404253,0.0,0.0,0.1732685733232836,58.77755771397312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.343086548636057,0,89.99789889623445
36815463938,0.0111114,4.203222410931451,1,107.0,0.5300480000000001,0.0018452762103825194,0,0,0.0,0.0,143.7912376741933,fixation,-0.016737978659710412,0.0009825183244557326,0.00999871811396256,2.4410345518908022e-05,0.0,0.0,0.0,0.0,-0.17046577840102958,-0.5305302014005557,-1.531229724514142,0.4123047984171193,0.0,3.1107742275314356,0.0,0.0,0.1732685733232836,58.77755771397312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.343086548636057,1,89.99797641404773
36815575052,0.011111300000000001,0.8104573571745585,1,107.0,0.5300480000000001,0.0018452762103825194,0,0,0.0,0.0,-305.34366399583234,fixation,-0.016737978659710412,0.0009825183244557326,0.00999871811396256,2.4410345518908022e-05,0.0,0.0,0.0,0.0,-0.17046577840102958,-0.5305302014005557,-1.531229724514142,0.4123047984171193,0.0,3.0762888105245527,0.0,0.0,0.1732685733232836,58.77755771397312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.343086548636057,1,89.99803450940492
36815686165,0.011111300000000001,4.456750750449222,1,107.0,0.5300480000000001,0.0018452762103825194,0,0,0.0,0.0,328.1608266606665,fixation,-0.016737978659710412,0.0009825183244557326,0.00999871811396256,2.4410345518908022e-05,0.0,0.0,0.0,0.0,-0.17046577840102958,-0.5305302014005557,-1.531229724514142,0.4123047984171193,0.0,3.042846094255263,0.0,0.0,0.1732685733232836,58.77755771397312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.343086548636057,1,89.99807547676869
